portal_id	gwas_source_category	legacy_trait_group	trait_group	phenotype	phenotype_name	description	trait_type	is_dichotomous	is_complex	pigean_id	mapping_count	target_id	target_label	target_ontology	mapping_predicate	confidence	mapping_justification	source
KPN.TRAIT:0007990	rare_v2	OTHER	other	Rare_central_precocious_puberty_in_female_Orphanet_650070	Rare central precocious puberty in female		rare_disease			rare_v2_Orphanet_650070	1	ORPHANET:650070	Rare central precocious puberty in female	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0007991	rare_v2	OTHER	other	Rare_cerebrovascular_dementia_Orphanet_98549	Rare cerebrovascular dementia		rare_disease			rare_v2_Orphanet_98549	1	ORPHANET:98549	Rare cerebrovascular dementia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0007992	rare_v2	OTHER	other	Rare_cutaneous_lupus_erythematosus_Orphanet_535	Rare cutaneous lupus erythematosus		rare_disease			rare_v2_Orphanet_535	1	ORPHANET:535	Rare cutaneous lupus erythematosus	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0007993	rare_v2	OTHER	other	Rare_diabetes_mellitus_type_1_Orphanet_181371	Rare diabetes mellitus type 1		rare_disease			rare_v2_Orphanet_181371	1	ORPHANET:181371	Rare diabetes mellitus type 1	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0007994	rare_v2	OTHER	other	Rare_disorder_potentially_indicated_for_transplant_Orphanet_506207	Rare disorder potentially indicated for transplant		rare_disease				1	ORPHANET:506207	Rare disorder potentially indicated for transplant	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
KPN.TRAIT:0007995	rare_v2	OTHER	other	Rare_disorder_potentially_indicated_for_transplant_or_complication_after_transplantation_Orphanet_565779	Rare disorder potentially indicated for transplant or complication after transplantation		rare_disease				1	ORPHANET:565779	Rare disorder potentially indicated for transplant or complication after transplantation	ORPHANET	skos:exactMatch	0.85	lexical_match	Phenotypes.tsv (embedded Orphanet ID)
KPN.TRAIT:0007996	rare_v2	OTHER	other	Rare_disorder_with_optic_disc_malformation_Orphanet_519345	Rare disorder with optic disc malformation		rare_disease			rare_v2_Orphanet_519345	1	ORPHANET:519345	Rare disorder with optic disc malformation	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0007997	rare_v2	OTHER	other	Rare_female_infertility_due_to_adrenal_disorder_of_genetic_origin_Orphanet_400018	Rare female infertility due to adrenal disorder of genetic origin		rare_disease			rare_v2_Orphanet_400018	1	ORPHANET:400018	Rare female infertility due to adrenal disorder of genetic origin	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0007998	rare_v2	OTHER	other	Rare_female_infertility_due_to_an_anomaly_of_ovarian_function_Orphanet_399853	Rare female infertility due to an anomaly of ovarian function		rare_disease			rare_v2_Orphanet_399853	1	ORPHANET:399853	Rare female infertility due to an anomaly of ovarian function	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0007999	rare_v2	OTHER	other	Rare_female_infertility_due_to_an_anomaly_of_ovarian_function_of_genetic_origin_Orphanet_400022	Rare female infertility due to an anomaly of ovarian function of genetic origin		rare_disease			rare_v2_Orphanet_400022	1	ORPHANET:400022	Rare female infertility due to an anomaly of ovarian function of genetic origin	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008000	rare_v2	OTHER	other	Rare_female_infertility_due_to_an_implantation_defect_Orphanet_399882	Rare female infertility due to an implantation defect		rare_disease			rare_v2_Orphanet_399882	1	ORPHANET:399882	Rare female infertility due to an implantation defect	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008001	rare_v2	OTHER	other	Rare_genetic_disorder_with_conjunctival_involvement_as_a_major_feature_Orphanet_522542	Rare genetic disorder with conjunctival involvement as a major feature		rare_disease			rare_v2_Orphanet_522542	1	ORPHANET:522542	Rare genetic disorder with conjunctival involvement as a major feature	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008002	rare_v2	OTHER	other	Rare_genetic_headache_Orphanet_183509	Rare genetic headache		rare_disease			rare_v2_Orphanet_183509	1	ORPHANET:183509	Rare genetic headache	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008003	rare_v2	OTHER	other	Rare_genetic_inflammatoryautoimmune_corneal_disorder_Orphanet_522566	Rare genetic inflammatory/autoimmune corneal disorder		rare_disease			rare_v2_Orphanet_522566	1	ORPHANET:522566	Rare genetic inflammatory/autoimmune corneal disorder	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008004	rare_v2	OTHER	other	Rare_genetic_macular_disorder_Orphanet_522574	Rare genetic macular disorder		rare_disease			rare_v2_Orphanet_522574	1	ORPHANET:522574	Rare genetic macular disorder	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008005	rare_v2	OTHER	other	Rare_genetic_tremor_disorder_Orphanet_307061	Rare genetic tremor disorder		rare_disease			rare_v2_Orphanet_307061	1	ORPHANET:307061	Rare genetic tremor disorder	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008006	rare_v2	OTHER	other	Rare_genetic_vascular_tumor_Orphanet_459543	Rare genetic vascular tumor		rare_disease			rare_v2_Orphanet_459543	1	ORPHANET:459543	Rare genetic vascular tumor	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008007	rare_v2	OTHER	other	Rare_headache_Orphanet_98022	Rare headache		rare_disease			rare_v2_Orphanet_98022	1	ORPHANET:98022	Rare headache	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008008	rare_v2	OTHER	other	Rare_hereditary_systemic_disease_with_peripheral_neuropathy_Orphanet_207021	Rare hereditary systemic disease with peripheral neuropathy		rare_disease			rare_v2_Orphanet_207021	1	ORPHANET:207021	Rare hereditary systemic disease with peripheral neuropathy	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008009	rare_v2	OTHER	other	Rare_hereditary_thrombophilia_Orphanet_217454	Rare hereditary thrombophilia		rare_disease			rare_v2_Orphanet_217454	1	ORPHANET:217454	Rare hereditary thrombophilia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008010	rare_v2	OTHER	other	Rare_hyperparathyroidism_Orphanet_181408	Rare hyperparathyroidism		rare_disease			rare_v2_Orphanet_181408	1	ORPHANET:181408	Rare hyperparathyroidism	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008011	rare_v2	OTHER	other	Rare_hypolipidemia_Orphanet_181431	Rare hypolipidemia		rare_disease			rare_v2_Orphanet_181431	1	ORPHANET:181431	Rare hypolipidemia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008012	rare_v2	OTHER	other	Rare_inflammatoryautoimmune_corneal_disorder_Orphanet_519290	Rare inflammatory/autoimmune corneal disorder		rare_disease			rare_v2_Orphanet_519290	1	ORPHANET:519290	Rare inflammatory/autoimmune corneal disorder	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008013	rare_v2	OTHER	other	Rare_isolated_myopia_Orphanet_98619	Rare isolated myopia		rare_disease			rare_v2_Orphanet_98619	5	ORPHANET:98619	Rare isolated myopia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008013	rare_v2	OTHER	other	Rare_isolated_myopia_Orphanet_98619	Rare isolated myopia		rare_disease			rare_v2_Orphanet_98619	5	OMIM:301010		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:98619
KPN.TRAIT:0008013	rare_v2	OTHER	other	Rare_isolated_myopia_Orphanet_98619	Rare isolated myopia		rare_disease			rare_v2_Orphanet_98619	5	OMIM:608908		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:98619
KPN.TRAIT:0008013	rare_v2	OTHER	other	Rare_isolated_myopia_Orphanet_98619	Rare isolated myopia		rare_disease			rare_v2_Orphanet_98619	5	OMIM:614292		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:98619
KPN.TRAIT:0008013	rare_v2	OTHER	other	Rare_isolated_myopia_Orphanet_98619	Rare isolated myopia		rare_disease			rare_v2_Orphanet_98619	5	OMIM:615431		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:98619
KPN.TRAIT:0008014	rare_v2	OTHER	other	Rare_macular_disorder_Orphanet_519313	Rare macular disorder		rare_disease			rare_v2_Orphanet_519313	1	ORPHANET:519313	Rare macular disorder	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008015	rare_v2	OTHER	other	Rare_male_infertility_due_to_adrenal_disorder_of_genetic_origin_Orphanet_399994	Rare male infertility due to adrenal disorder of genetic origin		rare_disease			rare_v2_Orphanet_399994	1	ORPHANET:399994	Rare male infertility due to adrenal disorder of genetic origin	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008016	rare_v2	OTHER	other	Rare_non_surgically_correctable_form_of_primary_aldosteronism_Orphanet_231641	Rare non surgically correctable form of primary aldosteronism		rare_disease			rare_v2_Orphanet_231641	1	ORPHANET:231641	Rare non surgically correctable form of primary aldosteronism	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008017	rare_v2	OTHER	other	Rare_otorhinolaryngologic_tumor_Orphanet_98061	Rare otorhinolaryngologic tumor		rare_disease			rare_v2_Orphanet_98061	1	ORPHANET:98061	Rare otorhinolaryngologic tumor	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008018	rare_v2	OTHER	other	Rare_peripheral_precocious_puberty_Orphanet_178040	Rare peripheral precocious puberty		rare_disease			rare_v2_Orphanet_178040	1	ORPHANET:178040	Rare peripheral precocious puberty	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008019	rare_v2	OTHER	other	Rare_peripheral_precocious_puberty_in_female_Orphanet_650187	Rare peripheral precocious puberty in female		rare_disease			rare_v2_Orphanet_650187	1	ORPHANET:650187	Rare peripheral precocious puberty in female	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008020	rare_v2	OTHER	other	Rare_syndromic_dyslipidemia_Orphanet_181437	Rare syndromic dyslipidemia		rare_disease			rare_v2_Orphanet_181437	2	ORPHANET:181437	Rare syndromic dyslipidemia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008020	rare_v2	OTHER	other	Rare_syndromic_dyslipidemia_Orphanet_181437	Rare syndromic dyslipidemia		rare_disease			rare_v2_Orphanet_181437	2	MONDO:0015905	syndromic dyslipidemia	MONDO	skos:closeMatch	0.7	lexical_match	OLS API search
KPN.TRAIT:0008021	rare_v2	OTHER	other	Rare_thrombotic_disorder_due_to_a_constitutional_platelet_anomaly_Orphanet_248401	Rare thrombotic disorder due to a constitutional platelet anomaly		rare_disease			rare_v2_Orphanet_248401	1	ORPHANET:248401	Rare thrombotic disorder due to a constitutional platelet anomaly	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008022	rare_v2	OTHER	other	Rare_tremor_disorder_Orphanet_306712	Rare tremor disorder		rare_disease			rare_v2_Orphanet_306712	1	ORPHANET:306712	Rare tremor disorder	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008023	rare_v2	OTHER	other	Rare_tumor_of_gallbladder_and_extrahepatic_biliary_tract_Orphanet_306633	Rare tumor of gallbladder and extrahepatic biliary tract		rare_disease			rare_v2_Orphanet_306633	1	ORPHANET:306633	Rare tumor of gallbladder and extrahepatic biliary tract	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008024	rare_v2	OTHER	other	Rare_tumor_of_intestine_Orphanet_104011	Rare tumor of intestine		rare_disease			rare_v2_Orphanet_104011	1	ORPHANET:104011	Rare tumor of intestine	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008025	rare_v2	OTHER	other	Rare_tumor_of_small_intestine_Orphanet_423793	Rare tumor of small intestine		rare_disease			rare_v2_Orphanet_423793	1	ORPHANET:423793	Rare tumor of small intestine	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008026	rare_v2	OTHER	other	Rare_uterine_adnexal_tumor_Orphanet_180220	Rare uterine adnexal tumor		rare_disease			rare_v2_Orphanet_180220	1	ORPHANET:180220	Rare uterine adnexal tumor	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008027	rare_v2	OTHER	other	Rare_uterine_cancer_Orphanet_213564	Rare uterine cancer		rare_disease			rare_v2_Orphanet_213564	1	ORPHANET:213564	Rare uterine cancer	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008028	rare_v2	OTHER	other	Rare_virus_associated_tumor_Orphanet_289635	Rare virus associated tumor		rare_disease			rare_v2_Orphanet_289635	1	ORPHANET:289635	Rare virus associated tumor	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008029	rare_v2	OTHER	other	Recessive_Xlinked_ichthyosis_Orphanet_461	Recessive X-linked ichthyosis		rare_disease			rare_v2_Orphanet_461	5	ORPHANET:461	Recessive X-linked ichthyosis	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008029	rare_v2	OTHER	other	Recessive_Xlinked_ichthyosis_Orphanet_461	Recessive X-linked ichthyosis		rare_disease			rare_v2_Orphanet_461	5	MESH:D016114	Ichthyosis, X-Linked	MESH	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:461
KPN.TRAIT:0008029	rare_v2	OTHER	other	Recessive_Xlinked_ichthyosis_Orphanet_461	Recessive X-linked ichthyosis		rare_disease			rare_v2_Orphanet_461	5	OMIM:308100		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:461
KPN.TRAIT:0008029	rare_v2	OTHER	other	Recessive_Xlinked_ichthyosis_Orphanet_461	Recessive X-linked ichthyosis		rare_disease			rare_v2_Orphanet_461	5	MONDO:0010622	recessive X-linked ichthyosis	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008029	rare_v2	OTHER	other	Recessive_Xlinked_ichthyosis_Orphanet_461	Recessive X-linked ichthyosis		rare_disease			rare_v2_Orphanet_461	5	ICD10CM:Q80.1	X-linked ichthyosis	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0010622
KPN.TRAIT:0008030	rare_v2	OTHER	other	Recurrent_infections_associated_with_rare_immunoglobulin_isotypes_deficiency_Orphanet_183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency		rare_disease			rare_v2_Orphanet_183675	4	ORPHANET:183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008030	rare_v2	OTHER	other	Recurrent_infections_associated_with_rare_immunoglobulin_isotypes_deficiency_Orphanet_183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency		rare_disease			rare_v2_Orphanet_183675	4	MESH:C564131	Kappa-Chain Deficiency	MESH	skos:relatedMatch	0.5	cross_reference	xref via ORPHANET:183675
KPN.TRAIT:0008030	rare_v2	OTHER	other	Recurrent_infections_associated_with_rare_immunoglobulin_isotypes_deficiency_Orphanet_183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency		rare_disease			rare_v2_Orphanet_183675	4	OMIM:614102		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:183675
KPN.TRAIT:0008030	rare_v2	OTHER	other	Recurrent_infections_associated_with_rare_immunoglobulin_isotypes_deficiency_Orphanet_183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency		rare_disease			rare_v2_Orphanet_183675	4	MONDO:0013576	recurrent infections associated with rare immunoglobulin isotypes deficiency	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008031	rare_v2	OTHER	other	Recurrent_infections_due_to_specific_granule_deficiency_Orphanet_169142	Recurrent infections due to specific granule deficiency		rare_disease			rare_v2_Orphanet_169142	3	ORPHANET:169142	Recurrent infections due to specific granule deficiency	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008031	rare_v2	OTHER	other	Recurrent_infections_due_to_specific_granule_deficiency_Orphanet_169142	Recurrent infections due to specific granule deficiency		rare_disease			rare_v2_Orphanet_169142	3	OMIM:245480		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:169142
KPN.TRAIT:0008031	rare_v2	OTHER	other	Recurrent_infections_due_to_specific_granule_deficiency_Orphanet_169142	Recurrent infections due to specific granule deficiency		rare_disease			rare_v2_Orphanet_169142	3	OMIM:617475		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:169142
KPN.TRAIT:0008032	rare_v2	OTHER	other	Refractory_cytopenia_with_multilineage_dysplasia_Orphanet_86836	Refractory cytopenia with multilineage dysplasia		rare_disease			rare_v2_Orphanet_86836	1	ORPHANET:86836	Refractory cytopenia with multilineage dysplasia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008033	rare_v2	OTHER	other	Refsum_disease_Orphanet_773	Refsum disease		rare_disease			rare_v2_Orphanet_773	7	ORPHANET:773	Refsum disease	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008033	rare_v2	OTHER	other	Refsum_disease_Orphanet_773	Refsum disease		rare_disease			rare_v2_Orphanet_773	7	MESH:D012035	Refsum Disease	MESH	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:773
KPN.TRAIT:0008033	rare_v2	OTHER	other	Refsum_disease_Orphanet_773	Refsum disease		rare_disease			rare_v2_Orphanet_773	7	OMIM:266500		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:773
KPN.TRAIT:0008033	rare_v2	OTHER	other	Refsum_disease_Orphanet_773	Refsum disease		rare_disease			rare_v2_Orphanet_773	7	OMIM:614879		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:773
KPN.TRAIT:0008033	rare_v2	OTHER	other	Refsum_disease_Orphanet_773	Refsum disease		rare_disease			rare_v2_Orphanet_773	7	DOID:10582	Refsum disease	DOID	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008033	rare_v2	OTHER	other	Refsum_disease_Orphanet_773	Refsum disease		rare_disease			rare_v2_Orphanet_773	7	MONDO:0009958	adult Refsum disease	MONDO	skos:closeMatch	0.7	lexical_match	OLS API search
KPN.TRAIT:0008033	rare_v2	OTHER	other	Refsum_disease_Orphanet_773	Refsum disease		rare_disease			rare_v2_Orphanet_773	7	ICD10CM:G60.1	Refsum's disease	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0009958
KPN.TRAIT:0008034	rare_v2	OTHER	other	Renal_disease_with_cataract_Orphanet_98646	Renal disease with cataract		rare_disease			rare_v2_Orphanet_98646	1	ORPHANET:98646	Renal disease with cataract	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008035	rare_v2	OTHER	other	Renal_hypoplasia_Orphanet_93101	Renal hypoplasia		rare_disease			rare_v2_Orphanet_93101	4	ORPHANET:93101	Renal hypoplasia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008035	rare_v2	OTHER	other	Renal_hypoplasia_Orphanet_93101	Renal hypoplasia		rare_disease			rare_v2_Orphanet_93101	4	DOID:0080204	renal hypoplasia	DOID	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008035	rare_v2	OTHER	other	Renal_hypoplasia_Orphanet_93101	Renal hypoplasia		rare_disease			rare_v2_Orphanet_93101	4	MONDO:0019637	renal hypoplasia	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008035	rare_v2	OTHER	other	Renal_hypoplasia_Orphanet_93101	Renal hypoplasia		rare_disease			rare_v2_Orphanet_93101	4	HP:0000089	Renal hypoplasia	HP	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008036	rare_v2	OTHER	other	Renal_hypoplasia_bilateral_Orphanet_97362	Renal hypoplasia, bilateral		rare_disease			rare_v2_Orphanet_97362	3	ORPHANET:97362	Renal hypoplasia, bilateral	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008036	rare_v2	OTHER	other	Renal_hypoplasia_bilateral_Orphanet_97362	Renal hypoplasia, bilateral		rare_disease			rare_v2_Orphanet_97362	3	MONDO:0019980	renal hypoplasia, bilateral	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008036	rare_v2	OTHER	other	Renal_hypoplasia_bilateral_Orphanet_97362	Renal hypoplasia, bilateral		rare_disease			rare_v2_Orphanet_97362	3	ICD10CM:Q60.4	Renal hypoplasia, bilateral	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0019980
KPN.TRAIT:0008037	rare_v2	OTHER	other	Renal_tubular_dysgenesis_Orphanet_3033	Renal tubular dysgenesis		rare_disease			rare_v2_Orphanet_3033	3	ORPHANET:3033	Renal tubular dysgenesis	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008037	rare_v2	OTHER	other	Renal_tubular_dysgenesis_Orphanet_3033	Renal tubular dysgenesis		rare_disease			rare_v2_Orphanet_3033	3	OMIM:267430		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:3033
KPN.TRAIT:0008037	rare_v2	OTHER	other	Renal_tubular_dysgenesis_Orphanet_3033	Renal tubular dysgenesis		rare_disease			rare_v2_Orphanet_3033	3	MONDO:0017609	renal tubular dysgenesis	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008038	rare_v2	OTHER	other	Renal_tubular_dysgenesis_of_genetic_origin_Orphanet_97369	Renal tubular dysgenesis of genetic origin		rare_disease			rare_v2_Orphanet_97369	3	ORPHANET:97369	Renal tubular dysgenesis of genetic origin	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008038	rare_v2	OTHER	other	Renal_tubular_dysgenesis_of_genetic_origin_Orphanet_97369	Renal tubular dysgenesis of genetic origin		rare_disease			rare_v2_Orphanet_97369	3	OMIM:267430		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:97369
KPN.TRAIT:0008038	rare_v2	OTHER	other	Renal_tubular_dysgenesis_of_genetic_origin_Orphanet_97369	Renal tubular dysgenesis of genetic origin		rare_disease			rare_v2_Orphanet_97369	3	MONDO:0009970	renal tubular dysgenesis of genetic origin	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008039	rare_v2	OTHER	other	Renalhepaticpancreatic_dysplasia_Orphanet_294415	Renal-hepatic-pancreatic dysplasia		rare_disease			rare_v2_Orphanet_294415	6	ORPHANET:294415	Renal-hepatic-pancreatic dysplasia	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008039	rare_v2	OTHER	other	Renalhepaticpancreatic_dysplasia_Orphanet_294415	Renal-hepatic-pancreatic dysplasia		rare_disease			rare_v2_Orphanet_294415	6	MESH:C567142	Renal-Hepatic-Pancreatic Dysplasia	MESH	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:294415
KPN.TRAIT:0008039	rare_v2	OTHER	other	Renalhepaticpancreatic_dysplasia_Orphanet_294415	Renal-hepatic-pancreatic dysplasia		rare_disease			rare_v2_Orphanet_294415	6	OMIM:208540		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:294415
KPN.TRAIT:0008039	rare_v2	OTHER	other	Renalhepaticpancreatic_dysplasia_Orphanet_294415	Renal-hepatic-pancreatic dysplasia		rare_disease			rare_v2_Orphanet_294415	6	OMIM:615415		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:294415
KPN.TRAIT:0008039	rare_v2	OTHER	other	Renalhepaticpancreatic_dysplasia_Orphanet_294415	Renal-hepatic-pancreatic dysplasia		rare_disease			rare_v2_Orphanet_294415	6	DOID:0060259	renal-hepatic-pancreatic dysplasia	DOID	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008039	rare_v2	OTHER	other	Renalhepaticpancreatic_dysplasia_Orphanet_294415	Renal-hepatic-pancreatic dysplasia		rare_disease			rare_v2_Orphanet_294415	6	MONDO:0017417	renal-hepatic-pancreatic dysplasia	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0008040	rare_v2	OTHER	other	Restrictive_dermopathy_Orphanet_1662	Restrictive dermopathy		rare_disease			rare_v2_Orphanet_1662	7	ORPHANET:1662	Restrictive dermopathy	ORPHANET	skos:exactMatch	0.85	lexical_match	PIGEAN phenotype (embedded Orphanet ID)
KPN.TRAIT:0008040	rare_v2	OTHER	other	Restrictive_dermopathy_Orphanet_1662	Restrictive dermopathy		rare_disease			rare_v2_Orphanet_1662	7	OMIM:275210		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:1662
KPN.TRAIT:0008040	rare_v2	OTHER	other	Restrictive_dermopathy_Orphanet_1662	Restrictive dermopathy		rare_disease			rare_v2_Orphanet_1662	7	MESH:C536920	Tight skin contracture syndrome, lethal	MESH	skos:relatedMatch	0.5	cross_reference	xref via ORPHANET:1662
KPN.TRAIT:0008040	rare_v2	OTHER	other	Restrictive_dermopathy_Orphanet_1662	Restrictive dermopathy		rare_disease			rare_v2_Orphanet_1662	7	OMIM:619793		OMIM	skos:exactMatch	0.8	cross_reference	xref via ORPHANET:1662
